"","avg_bed","tract_homevalue_2020","tract_medage_2020","tract_medincome_2020","tract_medincome_2010","foreclosure_pc_2010","pct_built_2020_later","pct_built_2010_2019","pct_built_2000_2009","pct_built_1990_1999","pct_built_1980_1989","pct_built_1970_1979","pct_built_pre_1960","pct_0_bd","pct_1_bd","pct_2_bd","pct_3_bd","pct_4_more_bd","poverty_2010","poverty_2020","nhwhite_2010","nhwhite_2020","mortgaged_2010","mortgaged_2015","mortgaged_2020","ownoccupied_2010","ownoccupied_2015","ownoccupied_2020","mortgage_change_2010_2015","mortgage_change_2015_2020","mortgage_change_2010_2020","ownoccupied_change_2010_2015","ownoccupied_change_2015_2020","ownoccupied_change_2010_2020","poverty_change_2010_2020","nhwhite_change_2010_2020","medincome_change_2010_2015","medincome_change_2015_2020","medincome_change_2010_2020","pop_change_pct","foreclosure_pc_2020"
"1",0.333333333333333,0.45590651816688,0.592334494773519,0.211307521240805,0.175766993385927,0.376501650165016,0,0.117601671512877,0.125092397793825,0.17312297044642,0.173031552202432,0.344966966517853,0.52488461083001,0.141342999578106,0.67522672173835,0.5033582563438,0.382067656723045,0.0798992194341032,0.15457028381822,0.147991323640767,0.452827103275431,0.733618687822692,0.359139857665627,0.324895842346346,0.324067525379169,0.411597332700814,0.362147443712916,0.403544890158935,0.522333253455383,0.464511967043497,0.572067554323279,0.453583859852777,0.58224543281316,0.514621120996669,0.374692197773729,1,0.235400540682712,0.581461505134167,0.378697085496942,0.165872655214804,0.380363284378959
"2",0.666666666666667,0.295599780901954,0.348432055749129,0.227866795917204,0.227476292931708,0.694736842105263,0,0.036366231171426,0.2927332302114,0.0670965142051179,0.757192047618263,0.564499887991564,0.1203589727899,0.0117224027069495,0.228410576053081,0.503152292737092,0.553167825145061,0.202325315625808,0.129780345028653,0.314945860656818,0.371832966609586,0.255291940298507,0.81209411784553,0.66333096892414,0.622219295051101,0.860277810201938,0.736673330001666,0.708620816027037,0.207784375859441,0.334200460116739,0.914542009532798,0.246191194047352,0.394832594026525,0.218888721366463,0.504082615495504,0.360715507998507,0.767712124478276,0.177710378346935,0.308218781857895,0.220002002475294,0.550910251347815
"3",0.333333333333333,0.350739455906518,0.13588850174216,0.134316017562867,0.199705155789306,0.302465753424657,0,0,0.0542599842481621,0.144520968278916,0.151235643882058,0.681403892686239,0.499826440822318,0.260449005536568,0.525698914400999,0.269836653831274,0.378392610283798,0.294811442760333,0.174594612645484,0.464854145939489,0.406806020533979,0.260334321919655,0.392186294253825,0.339520606166085,0.354390925943381,0.487653469444061,0.430096176401595,0.408460247415015,0.476378169999911,0.497259875755635,0.582703100134085,0.428564967307235,0.407904342427617,0.376977404062005,0.572877129989499,0.308387725124449,0.153270480875618,0.405726869540786,0.137885001995311,0.148737552162914,0.260896241809055
"4",1,0.522731422311484,0.508710801393728,0.577014312596225,0.616232369113077,0.287196793925332,0,0.159344029861006,0.0985044753326789,0.086682125696254,0.0521212666157143,0.41330355313923,0.607776294382144,0.0194711095810348,0.0106871503715454,0.0463230200226109,0.402420817928839,0.771423718822901,0.105732688442215,0.0516427661334259,0.87642964089194,0.743996263079223,0.712762561534768,0.747313000806921,0.846850534908169,0.960681731121284,0.965750436300174,0.957794653773693,0.638315197308824,0.633390766777791,0.353860404158504,0.529743249663985,0.454329513557858,0.491007994801951,0.344630694218554,0.28357459987297,0.198640753606874,0.569252776583494,0.331748111211495,0.208805175070719,0.245069455660574
"5",0.666666666666667,0.425780536790214,0.299651567944251,0.240286251924502,0.308749701171408,0.351865671641791,0,0.0904488001655711,0.139129409370456,0.096243003359046,0.459221650282479,0.901518420272618,0.152140090981347,0.21137769536932,0.338723120520087,0.308279608162922,0.321759305389255,0.426971446808086,0.153594757161077,0.212317605412874,0.349250552147506,0.265902763561924,0.491679398769459,0.509312929360812,0.491690409218764,0.524992068740134,0.555266203703704,0.504534893805012,0.625437095573503,0.404852054545585,0.537697123380846,0.624824301048421,0.328894425425326,0.484552666344566,0.41848676132204,0.417101824547368,0.388170632106197,0.285618382910269,0.193874568381712,0.190035779414683,0.31862295712793
"6",0.333333333333333,0.188241738177835,0.226480836236934,0.0865256315219251,0.0751932424894414,0.0571872571872572,0,0,0,0.144391093976163,0.479757942229747,0.503502081308108,0.441938243758264,0.0893964270835886,0.909106397478491,0.633116377302424,0.173633413116153,0.0587995453827296,0.324104430339996,0.473928862595579,0.123312943004175,0.11813977389517,0.10910940263358,0.0433301394655595,0.0705417846088728,0.123889796946608,0.0774606872451951,0.0944105423225284,0.479422282513831,0.560878999282836,0.53194619312161,0.485425762896852,0.509773816267602,0.491986472199543,0.473334299576495,0.567442479252025,0.390750509831156,0.353050374118857,0.271343325730491,0.251844341285989,0.0588049038202171
"7",0.333333333333333,0.419207595398941,0.466898954703833,0.0498431886867765,0.12167503386724,0.247679773290825,0,0.0457234724065541,0.0843459788403125,0.244862158159978,0.75585204820694,0.227192304959744,0.282935674549917,0.0712367822376707,0.948172283881478,0.516669097567173,0.202740385157185,0.102460539381423,0.287740344694153,0.468697481144024,0.267802688972723,0.187777041942605,0.190882915957844,0.205183037332367,0.145246593000469,0.193622083321073,0.235622138992926,0.154433095167149,0.65289942717032,0.3491681537888,0.558817320958968,0.68023019237258,0.239153108034934,0.469603514369955,0.495518772288347,0.430786799629015,0.192557535716613,0.286294688914242,0.0556247695497553,0.291337822063329,0.153472686522659
"8",0.666666666666667,0.356947233887164,0.43205574912892,0.336887723099732,0.262267909793609,0.922796352583587,0,0.0215186037236327,0.345400803185748,0.155778291270294,1,0.21485626695314,0.0789225858606062,0,0.375913907828801,0.593452649231833,0.284073397814839,0.295129827044721,0.291938971057933,0.258290302368644,0.352650654252442,0.241137474541752,0.586854900499188,0.658800944717416,0.587273334360713,0.609609106825346,0.669916605347069,0.663563468270889,0.738463429420142,0.267821442519441,0.554515071371602,0.685695468257293,0.454173268509337,0.618576577991169,0.351557602555654,0.370857067512126,0.509235778822871,0.450003103901654,0.480558097489487,0.24346991781584,0.476095241912595
"9",1,0.491327368997626,0.81184668989547,0.373119689798711,0.591816080962627,0.27565543071161,0,0,0.0641832818549533,0.178252556213904,0.0201479913800428,0.0585015928651523,0.853370614390797,0,0,0.0247874070044971,0.633585475567034,0.59950454985097,0.234338428004256,0.147749810976553,0.872681541024491,1,0.761859691907717,0.77303853868666,0.754352212053994,0.945030850374015,0.968399592252803,0.923661326103849,0.579175611015873,0.370047722688111,0.599964057708758,0.572669060629761,0.352017212568884,0.457393752930904,0.318176747060531,0.707257451338148,0.378585603188391,0.189190615766862,0.0798916218480869,0.157847533281771,0.201982496470029
"10",1,0.438378674456819,0.529616724738676,0.397069054000114,0.425810821579409,0.282333939026852,0,0,0,0,0.00815429864942962,0.132072010846596,0.985247588937069,0,0.00961394021330928,0.0642431525712283,0.528368671915296,0.656479459318576,0.00590990258390378,0.199823408491861,1,0.746947826086957,0.735595491968336,0.647050674401056,0.879071195705022,0.89426308304666,0.899884259259259,0.931393112554901,0.354329484273777,0.937289082825308,0.342340676934579,0.536764998698385,0.563118995176342,0.56986568714364,0.514448902347655,0.0744606297856087,0.507865442639028,0.30970073632802,0.308242314977449,0.260525220455348,0.252045666160511
"11",1,0.490231878765748,0.445993031358885,0.562872783258254,0.609905171726831,0.276,0,0.0178331710979202,0.365775692291669,0.0407767285456644,0,0.0487513273876269,0.776973626054859,0,0,0,0.489817116804087,0.740806537573281,0.0594582371054658,0.215209193635745,0.625076390911739,0.693425509670674,0.866011368127835,0.756985111662531,0.861655626220936,1,0.954871794871795,0.942158880683254,0.292311239867582,0.64349638065368,0.613837612289268,0.412311579071896,0.440922231202112,0.385860051607872,0.486928834293981,0.636303044633785,0.404341901233789,0.386873224196519,0.320086380871184,0.218890526034294,0.229782147104263
"12",1,0.578236260726675,0.515679442508711,0.49611678166163,0.637779902781098,0.534720097889263,0.235373072687225,0.132664652128008,0.529208807700455,0.34534835314366,0.163976839096548,0.162737085145261,0.237658077094967,0,0.0161107614852108,0.0785603728335006,0.259137512908204,0.874016340976693,0.0951398951260482,0.212730152483889,0.271648718905817,0.189612957718488,0.914303083577393,0.908040097014246,0.787032863307135,0.956135154085854,0.952193995381062,0.922501662248745,0.5215351344235,0.128251169304035,0.82851524685483,0.50967290438487,0.393632273587376,0.433786954116009,0.460059679174198,0.4271204687435,0.40629671531864,0.280483239647931,0.200918157099954,0.263436134092121,0.621679188739744
